id,points_of_interest
0110,28
0120,11
0130,16
0140,17
0210,8
0220,15
0230,7
0240,7
0250,8
0310,4
0320,6
0330,5
0340,12
0350,10
0360,19
0370,8
0410,3
0420,12
0430,25
0440,11
0450,35
0510,18
0520,16
0530,4
0540,2
0610,19
0620,9
0630,12
0640,16
0710,14
0720,12
0730,10
0740,11
0750,10
0760,15
0810,31
0820,9
0830,4
0840,9
0910,10
0920,12
0930,6
0940,7
0950,12
1010,15
1020,12
1030,6
1040,8
1110,9
1120,6
1130,12
1140,12
1150,3
1210,9
1220,13
1240,9
1250,6
1260,5
