id,name,street,zip_code,lat,lon,geojson_feature_id
60775323,Reichenberger Apotheke,Reichenberger Straße 3,13055,52.5407412,13.4866016,11200513
60848447,Castello-Apotheke,,,52.5318353,13.4696536,11300616
60852928,Rosen Apotheke,Rudolf-Seiffert-Straße 11,10369,52.5275552,13.4685134,11300618
68437791,Margareten-Apotheke,Karl-Kunger-Straße 46,12435,52.4893898,13.4505704,09100101
69226035,Leipziger Apotheke,Leipziger Straße 43,10117,52.5105561,13.3958628,01100207
76507297,Preußen-Apotheke,Paretzer Straße 2,10713,52.4815485,13.3190694,04501148
76519952,Bundes-Apotheke,Bundesallee 177,10715,52.4865543,13.3314064,04501153
76596388,Mühlenberg-Apotheke,Thomas-Mann-Straße 1,10409,52.5431994,13.4423197,03601449
78244254,Axels Apotheke,Rudi-Dutschke-Straße 8,,52.5071247,13.3947881,02100102
79603436,Diamant Apotheke,Kurt-Schumacher-Damm 1-15,13405,52.5633045,13.3287743,12200309
79606682,Apotheke am Markt Reinickendorf,,13405,52.5668918,13.3170343,12200309
79624638,Barlach Apotheke,Auguste-Viktoria-Allee 81,13403,52.5701291,13.3213944,12200309
79688159,Park-Apotheke,Bundesallee 55,10715,52.4815398,13.3289844,04501151
81362602,Kranich-Apotheke,Lindenallee 28,14050,52.5104923,13.2716035,04200310
87036261,Nordland Apotheke,Invalidenstraße 114,10115,52.5306975,13.3841248,01100415
87040402,Friedrichstadt Apotheke,Glinkastraße 4,10117,52.5117692,13.3868843,01100205
89274697,Panorama Apotheke,Panoramastraße 1,10178,52.521847,13.4098188,01100310
89274888,Bezirksapotheke am Roten Rathaus,Rathausstraße 5,10178,52.5197805,13.4108917,01100310
89275182,Fischerinsel-Apotheke,Gertraudenstraße 19,10178,52.5133809,13.4053524,01100312
203469194,Poseidon-Apotheke,Helene-Weigel-Platz 10,12681,52.5276071,13.5421939,10100312
203474469,Skarabäus-Apotheke,Oberfeldstraße 30,12683,52.5204665,13.5558118,10300731
250195921,Alte Roland-Apotheke,Turmstraße 15,10559,52.5264625,13.3501221,01200625
251737915,Virchow Apotheke,Seestraße 99,13353,52.54973,13.3498263,01400942
254307048,Wotan Apotheke,Grolmanstraße 51,10623,52.5069033,13.3218338,04300624
255103579,Apotheke Neu-Zittau,Berliner Straße 103,15537,52.3888415,13.7405815,0
255825174,Wildenbruch Apotheke,Sonnenallee 105,12045,52.4818892,13.440147,08100312
255825368,Frühlicht-Apotheke,Anzengruberstraße 7,12043,52.4803687,13.4394937,08100415
259081139,Nordring Apotheke,Schönhauser Allee 118,10437,52.549263,13.4133047,03601142
259081143,Vita Apotheke,Schivelbeiner Straße 33,10439,52.5509103,13.4079077,03601141
260865620,Taut-Apotheke,,,52.4124087,13.5725538,09301024
261963290,Grüne Apotheke,Elsenstraße 111,12435,52.4907054,13.4567328,09100101
262213475,Möllendorff-Apotheke,Möllendorffstraße 47,10367,52.5241575,13.4800051,11300620
263699380,Robinson Apotheke,Lion-Feuchtwanger-Straße 22,12619,52.517681,13.5829,10200629
266630604,Georginen-Apotheke,Treskowstraße 76,12623,52.5111499,13.6121832,10400939
266632232,Mahlsdorfer Apotheke,Hönower Straße 54,12623,52.509361,13.6138214,10400939
266674656,Neue Medikus Apotheke,Myslowitzer Straße 49,12621,52.5071368,13.592044,10400836
267366952,Wins-Apotheke,Winsstraße 45,10405,52.5360082,13.4270624,03701658
267860831,Seegefelder-Apotheke,Seegefelder Straße 63,13583,52.5372848,13.1879163,05100316
268636979,Brandenburg-Apotheke,Brandenburgische Straße 37,10707,52.4985391,13.3071113,04500939
268726812,Rosegger-Apotheke,Sonnenallee 144,12059,52.4789497,13.4451781,08100415
268844381,Storchen-Apotheke,Schulzendorfer Straße 70,13503,52.6128103,13.2315014,12400617
268844523,Apotheke am Markt,Bekassinenweg 18,13503,52.607565,13.2348292,12400619
268981834,Grimm-Apotheke,Grimmstraße 9,10967,52.4935361,13.4134932,02200213
269478054,Apotheke am Engelbecken,Heinrich-Heine-Straße 15,10179,52.507579,13.414104,01100313
270633381,Kastanien Apotheke,Rudolf-Breitscheid-Straße 26,15569,52.4504672,13.7536436,0
270814718,Kur-Apotheke,Spanische Allee 37,14129,52.4322803,13.219675,06400838
270814721,Die Dorotheen Apotheke,Potsdamer Chaussee 80,14129,52.4271388,13.216597,06400736
270880689,Punkt Apotheke,,,52.435907,13.754632,0
270906159,Rosen-Apotheke Berlin,Fürstenwalder Allee 266,12589,52.4327628,13.7098785,09501838
271282692,Kolberger Apotheke,Gerichtstraße 18,13347,52.543989,13.3735976,01300836
271405514,Hauptstadt Apotheke,Klosterstraße 34-35,13581,52.5320913,13.1981714,05200629
271708716,Altstadt Apotheke,,,52.5366282,13.2052104,05100316
271708914,Löwen-Apotheke,,,52.5376866,13.2060246,05100316
271710934,Adler-Apotheke,Carl-Schurz-Straße 39,13597,52.5376635,13.2036654,05100316
271713876,Spandauer Apotheke,Feldstraße 56,13585,52.542908,13.2059594,05100315
272385616,Jäger Apotheke,Adamstraße 3,13595,52.5211632,13.1970215,05200630
272385919,Adam Apotheke,Adamstraße 41,13595,52.5208942,13.1948184,05200630
272386317,Pichelsdorf Apotheke,Pichelsdorfer Straße 120,13595,52.5254705,13.1971411,05200631
272499930,Ringbahn-Apotheke,Karl-Marx-Straße 239,12055,52.4678648,13.4421953,08100209
272662737,Kaiser Apotheke,Bergmannstraße 23,10961,52.4889422,13.3939616,02200211
273743446,Apotheke Bahnhof Spandau,Seegefelder Straße 16,13597,52.5356492,13.1956671,05100316
274864546,Hansa Apotheke,,,52.5217984,13.198061,05200631
275623282,gesundleben Apotheke Mahlsdorf,Hönower Straße 95A,12623,52.5133802,13.6120014,10400938
275887592,Galenus-Apotheke,,,52.5236295,13.386715,01100308
276145617,Stern Apotheke,Baumschulenstraße 96,12437,52.4671189,13.4886389,09100304
276774391,Marien-Apotheke,Gatower Straße 85,13595,52.512828,13.1833779,05200634
279573268,Linden-Apotheke,Rudolf-Breitscheid-Straße 25,14482,52.3919732,13.0912902,0
280146240,Vita Apotheke,Schönfließer Straße 7,16540,52.6701885,13.2833546,0
280296894,Thalia Apotheke,,,52.4364093,13.3464079,06200313
281174775,Brunnen-Apotheke,Kopernikusstraße 32,14482,52.3892203,13.1007191,0
282718552,egerapotheke,,,52.6711841,13.2805809,0
282744493,Mirbach,,,52.517377,13.4686866,02500728
282762536,Frankfurter Apotheke,Frankfurter Allee 52,10247,52.5144752,13.4648596,02500831
282836294,Treskow-Apotheke,Ehrenfelsstraße 46,10318,52.4825451,13.526263,11501340
283346896,Uferpalais-Apotheke,,,52.5467539,13.2094458,05100313
287852225,Bärliner Apotheke,Havemannstraße 24,12689,52.5678242,13.5724583,10100103
287970707,Apotheke im Kaufland,Romain-Rolland-Straße 19,13089,52.5643537,13.4445534,03300516
291014069,Tulpen-Apotheke,Mariendorfer Damm 432,12107,52.4163173,13.3997542,07601442
291212713,Atlas-Apotheke,Falkenseer Chaussee 23,13583,52.5473903,13.1871238,05100210
291432407,Kreisel-Apotheke,Schloßstraße 82,12165,52.4564263,13.3209201,06100102
292699498,Birken-Apotheke,,,52.5953568,13.3351509,12500926
296422913,Apotheke Babelsberg,Großbeerenstraße 123-135,14482,52.3856458,13.1080117,0
296942741,Drei Eichen Apotheke,Paul-Neumann-Straße 5,14482,52.3915427,13.1041104,0
297410017,Pharmland-Apotheke,Sewanstraße 4,10319,52.4997043,13.4969744,11400928
297489806,Helgoland Apotheke,,,52.4125676,13.359647,07601340
297512115,Helianthus-Apotheke,Rheinstraße 27,12161,52.4675849,13.3308517,07300516
297512117,Burger Apotheke,Bundesallee 92,12161,52.4672318,13.3279955,07300516
302896345,Pegasus-Apotheke,,,52.5574811,13.0918006,0
304367397,Glückskind Apotheke,Heerstraße 560,13591,52.5249401,13.1424401,05200524
