id,points_of_interest
0110,743
0120,200
0130,133
0140,154
0210,118
0220,114
0230,121
0240,105
0250,138
0310,2
0320,19
0330,13
0340,68
0350,64
0360,250
0370,180
0410,7
0420,43
0430,298
0440,53
0450,302
0510,39
0520,24
0530,36
0540,8
0610,94
0620,41
0630,64
0640,42
0710,93
0720,135
0730,104
0740,101
0750,34
0760,36
0810,208
0820,40
0830,7
0840,22
0910,76
0920,126
0930,45
0940,17
0950,37
1010,36
1020,44
1030,18
1040,65
1110,19
1120,14
1130,79
1140,47
1150,42
1210,77
1220,41
1240,37
1250,43
1260,25
