id,points_of_interest
000000,7
011003,3
012006,1
023004,1
024006,1
031001,1
035009,1
037015,1
041001,1
042002,4
044007,1
062003,1
063006,2
064007,3
064008,1
072003,1
074007,3
076012,1
081004,2
081005,1
091001,2
091003,1
092005,1
094013,2
094015,1
115013,2
124007,2
125009,5
