id,points_of_interest
0110,17
0120,7
0130,12
0140,26
0210,21
0220,8
0230,5
0240,10
0250,17
0310,10
0320,21
0330,13
0340,28
0350,14
0360,19
0370,11
0410,2
0420,7
0430,13
0440,5
0450,5
0510,53
0520,37
0530,27
0540,3
0610,4
0620,7
0630,24
0640,8
0710,7
0720,7
0730,9
0740,10
0750,10
0760,12
0810,16
0820,29
0830,4
0840,11
0910,18
0920,18
0930,4
0940,12
0950,7
1010,24
1020,11
1030,10
1040,5
1110,11
1120,17
1130,24
1140,71
1150,16
1210,20
1220,15
1240,7
1250,21
1260,23
