id,points_of_interest
011001,3
011003,9
011004,5
012005,1
012006,6
013007,7
013008,5
014009,18
014010,8
021001,21
022002,8
023004,5
024005,4
024006,6
025007,8
025008,9
031001,10
032002,7
032003,14
033004,5
033005,8
034006,2
034007,12
034008,14
035009,12
035010,2
036011,12
036012,2
036014,5
037015,1
037016,10
041001,2
042002,4
042003,3
043005,4
043006,9
044007,5
045009,4
045011,1
051001,42
051002,2
051003,9
052004,4
052005,16
052006,17
053007,22
053008,5
054009,3
061002,4
062003,3
062004,4
063005,18
063006,6
064007,3
064008,5
071001,4
071002,3
072004,7
073005,1
073006,8
074007,3
074008,6
074009,1
075010,6
075011,4
076012,5
076013,3
076014,1
076015,3
081001,6
081002,5
081003,1
081004,2
081005,2
082007,13
082008,16
083009,3
083010,1
084011,6
084012,5
091001,4
091002,10
091003,3
091004,1
092005,8
092006,3
092007,3
092008,4
093009,3
093012,1
094013,7
094014,4
094016,1
095017,1
095018,1
095019,3
095020,2
101001,2
101002,2
101003,20
102004,1
102005,4
102006,6
103007,10
104008,1
104009,4
111001,4
111002,2
111003,5
112004,2
112005,15
113006,4
113007,15
113008,5
114009,12
114010,11
114011,48
115012,3
115013,13
121001,9
121002,11
122003,6
122004,7
122005,2
124006,5
124007,2
125008,5
125009,16
126010,3
126011,18
126012,2
