id,points_of_interest
0110,230
0120,111
0130,84
0140,79
0210,54
0220,75
0230,51
0240,54
0250,46
0310,51
0320,101
0330,106
0340,141
0350,76
0360,43
0370,11
0410,58
0420,137
0430,122
0440,103
0450,147
0510,234
0520,186
0530,74
0540,91
0610,112
0620,180
0630,194
0640,243
0710,50
0720,53
0730,58
0740,145
0750,97
0760,175
0810,168
0820,162
0830,40
0840,147
0910,144
0920,111
0930,147
0940,77
0950,118
1010,121
1020,61
1030,81
1040,167
1110,70
1120,48
1130,57
1140,86
1150,43
1210,110
1220,112
1240,179
1250,137
1260,88
