id,points_of_interest
01100101,1
01100102,1
01100103,2
01100205,3
01100206,4
01100207,4
01100308,6
01100309,7
01100310,10
01100311,3
01100312,3
01100313,3
01100415,3
01100416,4
01200517,1
01200518,2
01200519,3
01200520,5
01200521,2
01200522,4
01200623,3
01200624,4
01200625,1
01200626,1
01200628,1
01300730,3
01300731,1
01300733,3
01300834,3
01300836,6
01400938,5
01400942,6
01401043,3
01401044,2
01401046,1
01401047,3
01401048,3
01401049,1
02100101,3
02100102,4
02100103,1
02100104,4
02100105,1
02100106,1
02200207,1
02200208,1
02200209,3
02200210,2
02200211,6
02200212,4
02200213,11
02300314,4
02300315,1
02300417,2
02300418,2
02300419,6
02400520,2
02400521,1
02400522,4
02400623,3
02400624,3
02400625,1
02500727,1
02500728,5
02500729,4
02500830,1
02500831,1
02500832,7
02500835,4
02500836,1
03100101,2
03100103,2
03200206,2
03200207,1
03200309,3
03200310,2
03300411,2
03300412,3
03300514,1
03300516,2
03400618,1
03400619,1
03400721,2
03400722,3
03400723,2
03400826,2
03400828,4
03400829,2
03500932,1
03500933,1
03500935,3
03500936,3
03501037,1
03601139,1
03601141,1
03601142,4
03601243,4
03601245,7
03601346,1
03601347,4
03601348,2
03601449,3
03601450,2
03601451,2
03601452,1
03601453,3
03701554,3
03701555,1
03701556,6
03701657,1
03701658,2
03701659,2
03701660,4
04100101,2
04100102,2
04200204,1
04200308,1
04200309,1
04200310,5
04300413,5
04300414,2
04300415,2
04300416,6
04300517,2
04300518,1
04300619,1
04300620,2
04300621,8
04300623,12
04300624,3
04400727,2
04400830,4
04400832,1
04400833,1
04400834,1
04400835,3
04500936,2
04500937,2
04500938,4
04500939,3
04501040,3
04501041,3
04501042,3
04501043,5
04501044,2
04501045,2
04501147,2
04501148,1
04501150,3
04501151,1
04501152,4
04501153,2
05100101,1
05100103,1
05100104,1
05100208,1
05100210,1
05100313,1
05100314,1
05100315,3
05100316,5
05200420,2
05200423,1
05200524,1
05200526,1
05200527,2
05200629,3
05200630,1
05200631,1
05200634,2
05300735,1
05300736,1
05300737,1
05300839,1
05300841,5
05400944,2
05400945,1
06100102,6
06100103,6
06100204,1
06100205,4
06100206,2
06100207,3
06100208,1
06100209,1
06100210,1
06200313,1
06200314,1
06200315,1
06200317,1
06200419,1
06200422,3
06300526,3
06300629,2
06300632,3
06300633,2
06400735,2
06400736,2
06400737,3
06400838,2
06400839,1
06400840,2
06400841,4
06400842,1
07100101,4
07100102,4
07100103,5
07100204,4
07100205,3
07100206,2
07200307,1
07200308,2
07200409,3
07200410,10
07200411,1
07200412,1
07200413,3
07200414,1
07300515,1
07300516,6
07300517,6
07300618,2
07300619,1
07400720,3
07400823,1
07400824,2
07400825,5
07400927,5
07400928,1
07501029,1
07501030,1
07501031,2
07501032,3
07501133,4
07501134,1
07601236,1
07601237,1
07601339,1
07601340,1
07601341,1
07601442,1
07601443,1
07601544,5
07601545,1
08100101,3
08100102,2
08100103,2
08100104,1
08100105,1
08100206,10
08100207,6
08100208,3
08100209,6
08100310,1
08100311,1
08100312,2
08100313,1
08100314,3
08100415,4
08100416,1
08100418,1
08100419,1
08100520,2
08100521,1
08200623,2
08200624,1
08200727,2
08200729,2
08200730,1
08200831,1
08200832,2
08200833,1
08300934,4
08301037,2
08401139,2
08401243,2
08401245,1
09100101,3
09100202,1
09100203,1
09100304,2
09100408,1
09100409,1
09200510,1
09200511,1
09200613,3
09200715,3
09200716,1
09200717,1
09200818,1
09300923,1
09301024,4
09301025,1
09301228,1
09401329,1
09401431,1
09501736,1
09501737,3
09501838,2
09501939,4
09501941,1
09502043,1
10100103,2
10100104,1
10100206,2
10100208,2
10100210,3
10100311,1
10100312,5
10100314,2
10100315,1
10200420,1
10200421,1
10200422,1
10200525,1
10200628,1
10200629,2
10300731,1
10300733,2
10300734,1
10400835,1
11100203,2
11100204,3
11100205,1
11100206,3
11100307,2
11100308,3
11200410,1
11200411,1
11200513,1
11200514,4
11300616,1
11300617,1
11300618,2
11300721,4
11300722,3
11300725,1
11400927,2
11400928,1
11400931,1
11401032,1
11401033,2
11401135,2
11401136,2
11401137,5
11501340,1
11501341,2
12100101,4
12100204,4
12100205,2
12200308,2
12200309,3
12200310,2
12200412,1
12200413,1
12200515,4
12400619,2
12400720,3
12400721,2
12400723,1
12500926,1
12500927,2
12500928,1
12601032,3
12601134,4
12601235,1
