id,points_of_interest
01100103,1
01100104,1
01100206,1
01100309,1
01100415,1
01100416,2
01200626,1
01300731,1
01300733,1
01300835,1
01401044,1
01401047,1
01401049,1
02100102,2
02100104,2
02200208,1
02200209,1
02200212,1
02200213,2
02300314,2
02300417,1
02300419,1
02400521,1
02400624,1
03100102,1
03100103,1
03400829,1
03500932,1
03500935,1
03601140,1
03601141,2
03601347,1
03601449,1
03601450,1
03601452,1
03701555,1
03701556,1
03701658,2
03701660,1
04100101,3
04200203,1
04200310,1
04300621,1
04300623,1
04400830,1
04500938,1
04500939,1
04501043,1
04501044,1
04501146,1
04501148,1
04501149,1
04501153,4
05100101,2
05100313,1
05200524,1
05300840,1
06400841,1
06400842,2
07200308,2
07200409,2
07400825,1
07400927,2
08100103,1
08100208,2
08100521,1
08200730,1
08200833,2
09100409,1
09200511,1
09300920,1
09401534,1
09501737,1
10100205,1
10100210,1
10100311,1
10100313,1
10200526,3
10200629,1
11100205,1
11300721,3
12400618,1
12400619,1
12400722,1
12500928,1
