id,points_of_interest
00,245
11001,60
11002,152
11003,343
11004,78
12005,69
12006,60
13007,20
13008,25
14009,35
14010,55
21001,70
22002,180
23003,80
23004,87
24005,28
24006,35
25007,51
25008,191
31001,1
32002,15
32003,5
33004,5
33005,6
34006,6
34007,27
34008,10
35009,31
35010,6
36011,50
36012,30
36013,85
36014,11
37015,137
37016,54
41001,7
42002,3
42003,38
43004,112
43005,24
43006,197
44007,14
44008,26
45009,48
45010,196
45011,78
51001,8
51002,10
51003,39
52004,4
52005,12
52006,26
53007,8
53008,20
54009,20
61001,45
61002,39
62003,18
62004,24
63005,23
63006,36
64007,32
64008,40
71001,80
71002,30
72003,25
72004,73
73005,40
73006,25
74007,7
74008,25
74009,11
75010,19
75011,15
76012,9
76013,4
76014,16
76015,12
81001,44
81002,42
81003,86
81004,40
81005,6
82006,10
82007,17
82008,7
83009,5
83010,3
84011,7
84012,23
91001,17
91002,4
91003,9
91004,8
92005,22
92006,14
92007,33
92008,3
93009,9
93010,5
93011,5
93012,10
94013,10
94014,3
94015,17
94016,4
95017,25
95018,6
95019,5
95020,7
101001,4
101002,11
101003,13
102004,6
102005,3
102006,6
103007,10
104008,8
104009,11
111001,2
111002,2
111003,7
112004,4
112005,11
113006,13
113007,24
114009,17
114010,4
114011,7
115012,1
115013,17
121001,12
121002,15
122003,14
122004,6
122005,30
124006,15
124007,22
125008,7
125009,29
126010,5
126011,2
126012,4
