id,points_of_interest
0000,1
1100102,4
1100103,1
1100206,7
1100308,2
1100309,6
1100310,3
1100415,1
1100416,3
1200519,1
1200522,1
1200624,1
1200628,1
1300732,1
1401044,2
1401047,1
2100101,2
2100104,1
2200208,2
2200209,1
2200211,4
2200212,1
2200213,2
2300314,2
2300316,1
2300417,1
2300418,1
2300419,1
2400521,1
2400522,1
2400624,2
2500726,1
2500728,1
2500729,1
2500834,2
3400721,2
3400826,1
3500934,2
3601141,1
3601142,1
3601243,1
3601347,1
3601449,1
3701554,4
3701555,1
3701556,2
4200310,2
4300413,1
4300414,1
4300416,1
4300518,1
4300621,3
4300622,2
4300624,1
4400729,1
4400833,1
4500936,1
4500937,1
4500938,1
4501042,1
4501045,1
4501146,1
5100316,2
6100103,1
6100207,1
6300634,1
6400737,1
6400843,1
7100101,1
7100102,1
7100206,1
7200414,2
7300515,1
7300517,2
7400721,1
7400825,2
8100206,1
8100311,2
8100312,1
8100415,1
8100416,3
9200510,1
9401534,4
10100102,1
11300618,1
11300722,1
11400927,1
12200515,1
12400720,1
