id,points_of_interest
0000,17
1100103,1
1100206,1
1100309,4
1100310,2
1100313,1
1100415,1
1100416,2
1200518,1
1200519,1
1200626,1
1300835,1
1300836,2
1400939,1
1401045,1
1401046,2
1401048,2
2100101,1
2100104,2
2100106,1
2200210,1
2200211,2
2200212,1
2300314,1
2300315,1
2300316,1
2300417,3
2400520,1
2400521,1
2400522,2
2400624,1
2500728,2
2500832,2
2500834,1
2500836,1
3200310,1
3400721,1
3500935,1
3601346,1
3601347,2
3601452,1
3701554,2
3701555,3
3701556,2
3701659,1
3701660,2
4200311,1
4300413,1
4300414,2
4300415,1
4300622,1
4500936,1
4500937,2
4500938,1
4500939,2
4501041,2
4501044,1
4501146,2
4501151,1
5100316,1
5200524,1
5200629,1
5200632,2
5200634,1
5300736,1
5300841,1
6100101,1
6100102,1
6100207,1
6100208,2
6300525,1
6300528,1
7100102,1
7200307,1
7200308,1
7200411,1
7300516,2
7400824,1
7400927,1
7501029,2
7501030,2
7501134,1
7601236,1
7601341,1
8100101,1
8100102,1
8100206,1
8100209,1
8100415,1
8100418,2
8200623,1
8200729,1
8401245,1
9100101,1
9200510,3
9300920,2
9301228,1
10100316,1
10200421,1
11300826,1
11400927,1
11401033,1
11501238,2
12100102,1
12200309,1
12200310,1
12400616,1
12400618,1
12500929,1
12601134,1
