id,points_of_interest
0000,29
1100102,9
1100103,1
1100104,1
1100205,1
1100206,2
1100207,1
1100308,4
1100309,5
1100310,6
1100311,4
1100312,2
1100415,4
1100416,4
1200517,1
1200518,1
1200519,1
1200520,1
1200522,3
1200623,3
1200625,3
1200626,1
1200627,1
1200628,5
1200629,2
1300730,1
1300732,1
1300834,4
1300835,2
1300836,3
1400937,1
1400939,1
1400941,1
1400942,2
1401043,1
1401044,1
1401045,1
1401046,3
1401048,2
2100101,5
2100102,3
2100103,2
2100104,1
2100105,1
2100106,2
2200207,3
2200208,1
2200209,2
2200210,6
2200211,2
2200212,1
2200213,1
2300314,2
2300315,4
2300316,1
2300417,3
2300418,2
2400520,1
2400521,2
2400522,5
2400623,1
2400624,1
2400625,3
2500727,1
2500729,1
2500831,2
2500834,2
2500835,6
2500836,1
3100103,3
3200310,1
3300411,1
3300514,1
3300516,1
3400618,1
3400619,1
3400721,1
3400722,1
3400723,2
3500932,1
3500936,1
3501038,1
3601141,1
3601142,4
3601243,3
3601245,1
3601346,1
3601347,2
3601449,3
3601450,1
3601451,1
3601452,1
3701554,3
3701555,3
3701556,6
3701657,2
3701658,1
3701660,3
4100101,1
4100102,1
4200308,1
4300413,1
4300414,1
4300415,2
4300416,2
4300517,1
4300518,1
4300620,3
4300622,4
4300624,3
4400727,1
4500937,2
4500938,3
4500939,1
4501041,3
4501042,3
4501043,1
4501044,1
4501045,1
4501148,2
4501149,1
4501150,1
4501153,1
5100101,1
5100103,1
5100104,4
5100210,1
5100315,1
5100316,1
5200422,1
5200527,1
5200528,1
5200629,3
5200634,1
5300735,2
5300736,1
5300737,1
5300841,1
5400942,1
5400943,2
6100102,2
6100103,1
6100205,1
6100206,1
6100207,1
6100209,2
6100210,1
6200311,1
6200316,1
6300526,2
6300527,1
6300528,1
6300630,3
6300633,2
6400735,1
6400838,1
6400840,1
6400842,1
6400843,2
7100101,3
7100102,2
7100204,1
7100205,2
7200308,1
7200409,4
7200412,1
7200413,3
7200414,1
7300517,4
7300618,1
7300619,2
7400720,2
7400721,2
7400927,2
7501030,1
7501031,2
7501133,1
7601442,1
7601545,1
8100102,2
8100104,2
8100207,2
8100208,1
8100209,1
8100310,4
8100311,1
8100312,3
8100314,1
8100415,1
8100417,1
8100418,1
8100419,1
8100520,1
8100521,2
8200726,1
8200728,1
8200729,1
8200833,1
8301036,1
8401241,1
8401245,1
9100101,3
9100202,1
9100304,2
9100305,1
9100407,1
9200510,2
9200511,2
9200512,1
9200717,2
9200819,1
9300922,1
9300923,1
9301025,1
9401329,2
9401330,1
9401534,2
9501737,2
9501838,1
9501940,1
9502043,1
10100102,1
10100208,1
10100312,1
10100313,1
10100314,1
10200418,1
10200422,1
10200627,1
10300732,1
10300733,1
10300734,1
10400835,1
10400938,1
10400941,1
11100204,1
11100206,1
11100307,1
11200410,2
11200411,1
11300616,1
11300617,2
11300618,1
11300619,2
11300721,3
11300722,5
11300724,2
11300725,1
11300826,1
11400927,1
11400928,2
11400929,4
11400930,1
11401033,1
11401034,1
11401135,1
11401136,1
11401137,2
11501238,1
11501339,3
12100101,1
12100206,1
12200307,1
12200309,1
12200515,2
12400617,1
12400619,1
12400721,1
12400723,1
12500824,1
12500927,1
12601032,1
12601134,1
