id,points_of_interest
0110,739
0120,200
0130,132
0140,154
0210,118
0220,114
0230,119
0240,104
0250,136
0310,2
0320,18
0330,13
0340,68
0350,63
0360,250
0370,174
0410,7
0420,40
0430,290
0440,53
0450,300
0510,39
0520,24
0530,34
0540,8
0610,94
0620,41
0630,64
0640,41
0710,94
0720,132
0730,104
0740,101
0750,34
0760,36
0810,206
0820,40
0830,7
0840,22
0910,75
0920,126
0930,45
0940,17
0950,37
1010,36
1020,44
1030,18
1040,64
1110,19
1120,14
1130,71
1140,47
1150,42
1210,77
1220,41
1240,37
1250,43
1260,25
